review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_MOCK_ORDER_784,MOCK_ORDER_784,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105068,2026-04-27 23:13:45.105068
REV_MOCK_ORDER_785,MOCK_ORDER_785,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105071,2026-04-27 23:13:45.105071
REV_MOCK_ORDER_786,MOCK_ORDER_786,5,recomendo,recomendo,2026-04-27 23:13:45.105073,2026-04-27 23:13:45.105073
REV_MOCK_ORDER_787,MOCK_ORDER_787,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105076,2026-04-27 23:13:45.105097
REV_MOCK_ORDER_788,MOCK_ORDER_788,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105103,2026-04-27 23:13:45.105104
REV_MOCK_ORDER_789,MOCK_ORDER_789,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105106,2026-04-27 23:13:45.105107
REV_MOCK_ORDER_790,MOCK_ORDER_790,3,,,2026-04-27 23:13:45.105108,2026-04-27 23:13:45.105109
REV_MOCK_ORDER_791,MOCK_ORDER_791,1,nao recebi,nao recebi,2026-04-27 23:13:45.105111,2026-04-27 23:13:45.105111
REV_MOCK_ORDER_792,MOCK_ORDER_792,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105114,2026-04-27 23:13:45.105114
REV_MOCK_ORDER_793,MOCK_ORDER_793,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.105117,2026-04-27 23:13:45.105117
REV_MOCK_ORDER_794,MOCK_ORDER_794,3,,,2026-04-27 23:13:45.105118,2026-04-27 23:13:45.105119
REV_MOCK_ORDER_795,MOCK_ORDER_795,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105121,2026-04-27 23:13:45.105121
REV_MOCK_ORDER_796,MOCK_ORDER_796,3,,,2026-04-27 23:13:45.105123,2026-04-27 23:13:45.105124
REV_MOCK_ORDER_797,MOCK_ORDER_797,1,nao recebi,nao recebi,2026-04-27 23:13:45.105126,2026-04-27 23:13:45.105126
REV_MOCK_ORDER_798,MOCK_ORDER_798,5,recomendo,recomendo,2026-04-27 23:13:45.105129,2026-04-27 23:13:45.105129
REV_MOCK_ORDER_799,MOCK_ORDER_799,5,excelente produto,excelente produto,2026-04-27 23:13:45.105131,2026-04-27 23:13:45.105131
REV_MOCK_ORDER_800,MOCK_ORDER_800,3,,,2026-04-27 23:13:45.105133,2026-04-27 23:13:45.105133
REV_MOCK_ORDER_801,MOCK_ORDER_801,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105137,2026-04-27 23:13:45.105138
REV_MOCK_ORDER_802,MOCK_ORDER_802,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105140,2026-04-27 23:13:45.105140
REV_MOCK_ORDER_803,MOCK_ORDER_803,5,recomendo,recomendo,2026-04-27 23:13:45.105142,2026-04-27 23:13:45.105143
REV_MOCK_ORDER_804,MOCK_ORDER_804,2,nao recebi,nao recebi,2026-04-27 23:13:45.105145,2026-04-27 23:13:45.105145
REV_MOCK_ORDER_805,MOCK_ORDER_805,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105147,2026-04-27 23:13:45.105148
REV_MOCK_ORDER_806,MOCK_ORDER_806,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105149,2026-04-27 23:13:45.105149
REV_MOCK_ORDER_807,MOCK_ORDER_807,4,excelente produto,excelente produto,2026-04-27 23:13:45.105151,2026-04-27 23:13:45.105151
REV_MOCK_ORDER_808,MOCK_ORDER_808,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105152,2026-04-27 23:13:45.105152
REV_MOCK_ORDER_809,MOCK_ORDER_809,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105154,2026-04-27 23:13:45.105154
REV_MOCK_ORDER_810,MOCK_ORDER_810,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105155,2026-04-27 23:13:45.105155
REV_MOCK_ORDER_811,MOCK_ORDER_811,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105157,2026-04-27 23:13:45.105157
REV_MOCK_ORDER_812,MOCK_ORDER_812,3,,,2026-04-27 23:13:45.105158,2026-04-27 23:13:45.105158
REV_MOCK_ORDER_813,MOCK_ORDER_813,2,nao recebi,nao recebi,2026-04-27 23:13:45.105159,2026-04-27 23:13:45.105160
REV_MOCK_ORDER_814,MOCK_ORDER_814,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105161,2026-04-27 23:13:45.105161
REV_MOCK_ORDER_815,MOCK_ORDER_815,1,nao recebi,nao recebi,2026-04-27 23:13:45.105163,2026-04-27 23:13:45.105163
REV_MOCK_ORDER_816,MOCK_ORDER_816,2,nao recebi,nao recebi,2026-04-27 23:13:45.105165,2026-04-27 23:13:45.105165
REV_MOCK_ORDER_817,MOCK_ORDER_817,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105167,2026-04-27 23:13:45.105167
REV_MOCK_ORDER_818,MOCK_ORDER_818,4,recomendo,recomendo,2026-04-27 23:13:45.105168,2026-04-27 23:13:45.105169
REV_MOCK_ORDER_819,MOCK_ORDER_819,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105170,2026-04-27 23:13:45.105170
REV_MOCK_ORDER_820,MOCK_ORDER_820,4,otimo,otimo,2026-04-27 23:13:45.105172,2026-04-27 23:13:45.105172
REV_MOCK_ORDER_821,MOCK_ORDER_821,5,recomendo,recomendo,2026-04-27 23:13:45.105173,2026-04-27 23:13:45.105174
REV_MOCK_ORDER_822,MOCK_ORDER_822,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105175,2026-04-27 23:13:45.105175
REV_MOCK_ORDER_823,MOCK_ORDER_823,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105177,2026-04-27 23:13:45.105177
REV_MOCK_ORDER_824,MOCK_ORDER_824,4,recomendo,recomendo,2026-04-27 23:13:45.105178,2026-04-27 23:13:45.105178
REV_MOCK_ORDER_825,MOCK_ORDER_825,3,,,2026-04-27 23:13:45.105179,2026-04-27 23:13:45.105180
REV_MOCK_ORDER_826,MOCK_ORDER_826,3,,,2026-04-27 23:13:45.105181,2026-04-27 23:13:45.105181
REV_MOCK_ORDER_827,MOCK_ORDER_827,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105182,2026-04-27 23:13:45.105183
REV_MOCK_ORDER_828,MOCK_ORDER_828,5,excelente produto,excelente produto,2026-04-27 23:13:45.105184,2026-04-27 23:13:45.105184
REV_MOCK_ORDER_829,MOCK_ORDER_829,5,excelente produto,excelente produto,2026-04-27 23:13:45.105186,2026-04-27 23:13:45.105186
REV_MOCK_ORDER_830,MOCK_ORDER_830,4,recomendo,recomendo,2026-04-27 23:13:45.105187,2026-04-27 23:13:45.105187
REV_MOCK_ORDER_831,MOCK_ORDER_831,5,excelente produto,excelente produto,2026-04-27 23:13:45.105188,2026-04-27 23:13:45.105189
REV_MOCK_ORDER_832,MOCK_ORDER_832,3,,,2026-04-27 23:13:45.105190,2026-04-27 23:13:45.105190
REV_MOCK_ORDER_833,MOCK_ORDER_833,3,,,2026-04-27 23:13:45.105191,2026-04-27 23:13:45.105191
REV_MOCK_ORDER_834,MOCK_ORDER_834,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105193,2026-04-27 23:13:45.105193
REV_MOCK_ORDER_835,MOCK_ORDER_835,3,,,2026-04-27 23:13:45.105194,2026-04-27 23:13:45.105194
REV_MOCK_ORDER_836,MOCK_ORDER_836,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105195,2026-04-27 23:13:45.105196
REV_MOCK_ORDER_837,MOCK_ORDER_837,5,recomendo,recomendo,2026-04-27 23:13:45.105197,2026-04-27 23:13:45.105197
REV_MOCK_ORDER_838,MOCK_ORDER_838,4,recomendo,recomendo,2026-04-27 23:13:45.105198,2026-04-27 23:13:45.105199
REV_MOCK_ORDER_839,MOCK_ORDER_839,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105201,2026-04-27 23:13:45.105201
REV_MOCK_ORDER_840,MOCK_ORDER_840,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105202,2026-04-27 23:13:45.105203
REV_MOCK_ORDER_841,MOCK_ORDER_841,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105204,2026-04-27 23:13:45.105204
REV_MOCK_ORDER_842,MOCK_ORDER_842,1,nao recebi,nao recebi,2026-04-27 23:13:45.105205,2026-04-27 23:13:45.105206
REV_MOCK_ORDER_843,MOCK_ORDER_843,1,nao recebi,nao recebi,2026-04-27 23:13:45.105207,2026-04-27 23:13:45.105207
REV_MOCK_ORDER_844,MOCK_ORDER_844,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105208,2026-04-27 23:13:45.105209
REV_MOCK_ORDER_845,MOCK_ORDER_845,3,,,2026-04-27 23:13:45.105209,2026-04-27 23:13:45.105210
REV_MOCK_ORDER_846,MOCK_ORDER_846,4,otimo,otimo,2026-04-27 23:13:45.105211,2026-04-27 23:13:45.105211
REV_MOCK_ORDER_847,MOCK_ORDER_847,3,,,2026-04-27 23:13:45.105212,2026-04-27 23:13:45.105212
REV_MOCK_ORDER_848,MOCK_ORDER_848,3,,,2026-04-27 23:13:45.105213,2026-04-27 23:13:45.105214
REV_MOCK_ORDER_849,MOCK_ORDER_849,3,,,2026-04-27 23:13:45.105215,2026-04-27 23:13:45.105215
REV_MOCK_ORDER_850,MOCK_ORDER_850,5,otimo,otimo,2026-04-27 23:13:45.105216,2026-04-27 23:13:45.105217
REV_MOCK_ORDER_851,MOCK_ORDER_851,3,,,2026-04-27 23:13:45.105218,2026-04-27 23:13:45.105218
REV_MOCK_ORDER_852,MOCK_ORDER_852,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105219,2026-04-27 23:13:45.105220
REV_MOCK_ORDER_853,MOCK_ORDER_853,3,,,2026-04-27 23:13:45.105220,2026-04-27 23:13:45.105221
REV_MOCK_ORDER_854,MOCK_ORDER_854,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105222,2026-04-27 23:13:45.105222
REV_MOCK_ORDER_855,MOCK_ORDER_855,5,recomendo,recomendo,2026-04-27 23:13:45.105223,2026-04-27 23:13:45.105224
REV_MOCK_ORDER_856,MOCK_ORDER_856,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105225,2026-04-27 23:13:45.105225
REV_MOCK_ORDER_857,MOCK_ORDER_857,4,excelente produto,excelente produto,2026-04-27 23:13:45.105226,2026-04-27 23:13:45.105227
REV_MOCK_ORDER_858,MOCK_ORDER_858,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.105228,2026-04-27 23:13:45.105228
REV_MOCK_ORDER_859,MOCK_ORDER_859,1,pessimo,pessimo,2026-04-27 23:13:45.105230,2026-04-27 23:13:45.105230
REV_MOCK_ORDER_860,MOCK_ORDER_860,5,otimo,otimo,2026-04-27 23:13:45.105231,2026-04-27 23:13:45.105231
REV_MOCK_ORDER_861,MOCK_ORDER_861,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105233,2026-04-27 23:13:45.105233
REV_MOCK_ORDER_862,MOCK_ORDER_862,3,,,2026-04-27 23:13:45.105236,2026-04-27 23:13:45.105237
REV_MOCK_ORDER_863,MOCK_ORDER_863,3,,,2026-04-27 23:13:45.105238,2026-04-27 23:13:45.105238
REV_MOCK_ORDER_864,MOCK_ORDER_864,4,excelente produto,excelente produto,2026-04-27 23:13:45.105240,2026-04-27 23:13:45.105240
REV_MOCK_ORDER_865,MOCK_ORDER_865,2,pessimo,pessimo,2026-04-27 23:13:45.105241,2026-04-27 23:13:45.105242
REV_MOCK_ORDER_866,MOCK_ORDER_866,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105243,2026-04-27 23:13:45.105243
REV_MOCK_ORDER_867,MOCK_ORDER_867,1,pessimo,pessimo,2026-04-27 23:13:45.105244,2026-04-27 23:13:45.105245
REV_MOCK_ORDER_868,MOCK_ORDER_868,5,otimo,otimo,2026-04-27 23:13:45.105246,2026-04-27 23:13:45.105246
REV_MOCK_ORDER_869,MOCK_ORDER_869,3,,,2026-04-27 23:13:45.105247,2026-04-27 23:13:45.105247
REV_MOCK_ORDER_870,MOCK_ORDER_870,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105249,2026-04-27 23:13:45.105249
REV_MOCK_ORDER_871,MOCK_ORDER_871,2,nao recebi,nao recebi,2026-04-27 23:13:45.105250,2026-04-27 23:13:45.105251
REV_MOCK_ORDER_872,MOCK_ORDER_872,5,otimo,otimo,2026-04-27 23:13:45.105252,2026-04-27 23:13:45.105252
REV_MOCK_ORDER_873,MOCK_ORDER_873,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.105254,2026-04-27 23:13:45.105254
REV_MOCK_ORDER_874,MOCK_ORDER_874,5,excelente produto,excelente produto,2026-04-27 23:13:45.105256,2026-04-27 23:13:45.105256
REV_MOCK_ORDER_875,MOCK_ORDER_875,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.105257,2026-04-27 23:13:45.105258
REV_MOCK_ORDER_876,MOCK_ORDER_876,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105259,2026-04-27 23:13:45.105259
REV_MOCK_ORDER_877,MOCK_ORDER_877,1,nao recebi,nao recebi,2026-04-27 23:13:45.105260,2026-04-27 23:13:45.105261
REV_MOCK_ORDER_878,MOCK_ORDER_878,1,pessimo,pessimo,2026-04-27 23:13:45.105262,2026-04-27 23:13:45.105262
REV_MOCK_ORDER_879,MOCK_ORDER_879,5,recomendo,recomendo,2026-04-27 23:13:45.105263,2026-04-27 23:13:45.105264
REV_MOCK_ORDER_880,MOCK_ORDER_880,4,excelente produto,excelente produto,2026-04-27 23:13:45.105265,2026-04-27 23:13:45.105265
REV_MOCK_ORDER_881,MOCK_ORDER_881,4,excelente produto,excelente produto,2026-04-27 23:13:45.105266,2026-04-27 23:13:45.105267
REV_MOCK_ORDER_882,MOCK_ORDER_882,3,,,2026-04-27 23:13:45.105268,2026-04-27 23:13:45.105268
REV_MOCK_ORDER_883,MOCK_ORDER_883,3,,,2026-04-27 23:13:45.105269,2026-04-27 23:13:45.105269
REV_MOCK_ORDER_884,MOCK_ORDER_884,2,pessimo,pessimo,2026-04-27 23:13:45.105271,2026-04-27 23:13:45.105271
REV_MOCK_ORDER_885,MOCK_ORDER_885,5,excelente produto,excelente produto,2026-04-27 23:13:45.105272,2026-04-27 23:13:45.105272
REV_MOCK_ORDER_886,MOCK_ORDER_886,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105274,2026-04-27 23:13:45.105274
REV_MOCK_ORDER_887,MOCK_ORDER_887,5,recomendo,recomendo,2026-04-27 23:13:45.105275,2026-04-27 23:13:45.105276
REV_MOCK_ORDER_888,MOCK_ORDER_888,1,nao recebi,nao recebi,2026-04-27 23:13:45.105277,2026-04-27 23:13:45.105278
REV_MOCK_ORDER_889,MOCK_ORDER_889,5,recomendo,recomendo,2026-04-27 23:13:45.105279,2026-04-27 23:13:45.105279
REV_MOCK_ORDER_890,MOCK_ORDER_890,3,,,2026-04-27 23:13:45.105280,2026-04-27 23:13:45.105281
REV_MOCK_ORDER_891,MOCK_ORDER_891,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105282,2026-04-27 23:13:45.105282
REV_MOCK_ORDER_892,MOCK_ORDER_892,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105283,2026-04-27 23:13:45.105284
REV_MOCK_ORDER_893,MOCK_ORDER_893,4,excelente produto,excelente produto,2026-04-27 23:13:45.105285,2026-04-27 23:13:45.105285
REV_MOCK_ORDER_894,MOCK_ORDER_894,4,excelente produto,excelente produto,2026-04-27 23:13:45.105286,2026-04-27 23:13:45.105287
REV_MOCK_ORDER_895,MOCK_ORDER_895,5,recomendo,recomendo,2026-04-27 23:13:45.105288,2026-04-27 23:13:45.105288
REV_MOCK_ORDER_896,MOCK_ORDER_896,5,recomendo,recomendo,2026-04-27 23:13:45.105290,2026-04-27 23:13:45.105290
REV_MOCK_ORDER_897,MOCK_ORDER_897,4,recomendo,recomendo,2026-04-27 23:13:45.105291,2026-04-27 23:13:45.105291
REV_MOCK_ORDER_898,MOCK_ORDER_898,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105293,2026-04-27 23:13:45.105293
REV_MOCK_ORDER_899,MOCK_ORDER_899,3,,,2026-04-27 23:13:45.105294,2026-04-27 23:13:45.105294
REV_MOCK_ORDER_900,MOCK_ORDER_900,4,excelente produto,excelente produto,2026-04-27 23:13:45.105296,2026-04-27 23:13:45.105296
REV_MOCK_ORDER_901,MOCK_ORDER_901,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105297,2026-04-27 23:13:45.105297
REV_MOCK_ORDER_902,MOCK_ORDER_902,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105298,2026-04-27 23:13:45.105299
REV_MOCK_ORDER_903,MOCK_ORDER_903,4,otimo,otimo,2026-04-27 23:13:45.105300,2026-04-27 23:13:45.105300
REV_MOCK_ORDER_904,MOCK_ORDER_904,4,excelente produto,excelente produto,2026-04-27 23:13:45.105303,2026-04-27 23:13:45.105303
REV_MOCK_ORDER_905,MOCK_ORDER_905,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105304,2026-04-27 23:13:45.105304
REV_MOCK_ORDER_906,MOCK_ORDER_906,4,excelente produto,excelente produto,2026-04-27 23:13:45.105306,2026-04-27 23:13:45.105306
REV_MOCK_ORDER_907,MOCK_ORDER_907,2,nao recebi,nao recebi,2026-04-27 23:13:45.105307,2026-04-27 23:13:45.105308
REV_MOCK_ORDER_908,MOCK_ORDER_908,2,pessimo,pessimo,2026-04-27 23:13:45.105309,2026-04-27 23:13:45.105309
REV_MOCK_ORDER_909,MOCK_ORDER_909,5,excelente produto,excelente produto,2026-04-27 23:13:45.105311,2026-04-27 23:13:45.105311
REV_MOCK_ORDER_910,MOCK_ORDER_910,4,excelente produto,excelente produto,2026-04-27 23:13:45.105312,2026-04-27 23:13:45.105312
REV_MOCK_ORDER_911,MOCK_ORDER_911,4,otimo,otimo,2026-04-27 23:13:45.105314,2026-04-27 23:13:45.105314
REV_MOCK_ORDER_912,MOCK_ORDER_912,5,recomendo,recomendo,2026-04-27 23:13:45.105315,2026-04-27 23:13:45.105316
REV_MOCK_ORDER_913,MOCK_ORDER_913,4,otimo,otimo,2026-04-27 23:13:45.105317,2026-04-27 23:13:45.105317
REV_MOCK_ORDER_914,MOCK_ORDER_914,1,pessimo,pessimo,2026-04-27 23:13:45.105318,2026-04-27 23:13:45.105319
REV_MOCK_ORDER_915,MOCK_ORDER_915,5,recomendo,recomendo,2026-04-27 23:13:45.105320,2026-04-27 23:13:45.105320
REV_MOCK_ORDER_916,MOCK_ORDER_916,3,,,2026-04-27 23:13:45.105321,2026-04-27 23:13:45.105321
REV_MOCK_ORDER_917,MOCK_ORDER_917,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105323,2026-04-27 23:13:45.105323
REV_MOCK_ORDER_918,MOCK_ORDER_918,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105324,2026-04-27 23:13:45.105324
REV_MOCK_ORDER_919,MOCK_ORDER_919,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105326,2026-04-27 23:13:45.105326
REV_MOCK_ORDER_920,MOCK_ORDER_920,4,recomendo,recomendo,2026-04-27 23:13:45.105327,2026-04-27 23:13:45.105327
REV_MOCK_ORDER_921,MOCK_ORDER_921,1,nao recebi,nao recebi,2026-04-27 23:13:45.105329,2026-04-27 23:13:45.105329
REV_MOCK_ORDER_922,MOCK_ORDER_922,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105330,2026-04-27 23:13:45.105330
REV_MOCK_ORDER_923,MOCK_ORDER_923,2,pessimo,pessimo,2026-04-27 23:13:45.105332,2026-04-27 23:13:45.105332
REV_MOCK_ORDER_924,MOCK_ORDER_924,1,pessimo,pessimo,2026-04-27 23:13:45.105333,2026-04-27 23:13:45.105333
REV_MOCK_ORDER_925,MOCK_ORDER_925,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105334,2026-04-27 23:13:45.105335
REV_MOCK_ORDER_926,MOCK_ORDER_926,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105336,2026-04-27 23:13:45.105336
REV_MOCK_ORDER_927,MOCK_ORDER_927,3,,,2026-04-27 23:13:45.105337,2026-04-27 23:13:45.105338
REV_MOCK_ORDER_928,MOCK_ORDER_928,1,nao recebi,nao recebi,2026-04-27 23:13:45.105339,2026-04-27 23:13:45.105339
REV_MOCK_ORDER_929,MOCK_ORDER_929,4,excelente produto,excelente produto,2026-04-27 23:13:45.105340,2026-04-27 23:13:45.105341
REV_MOCK_ORDER_930,MOCK_ORDER_930,1,pessimo,pessimo,2026-04-27 23:13:45.105342,2026-04-27 23:13:45.105342
REV_MOCK_ORDER_931,MOCK_ORDER_931,2,nao recebi,nao recebi,2026-04-27 23:13:45.105343,2026-04-27 23:13:45.105344
REV_MOCK_ORDER_932,MOCK_ORDER_932,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105345,2026-04-27 23:13:45.105345
REV_MOCK_ORDER_933,MOCK_ORDER_933,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105346,2026-04-27 23:13:45.105347
REV_MOCK_ORDER_934,MOCK_ORDER_934,4,excelente produto,excelente produto,2026-04-27 23:13:45.105348,2026-04-27 23:13:45.105348
REV_MOCK_ORDER_935,MOCK_ORDER_935,3,,,2026-04-27 23:13:45.105350,2026-04-27 23:13:45.105350
REV_MOCK_ORDER_936,MOCK_ORDER_936,3,,,2026-04-27 23:13:45.105351,2026-04-27 23:13:45.105352
REV_MOCK_ORDER_937,MOCK_ORDER_937,1,pessimo,pessimo,2026-04-27 23:13:45.105353,2026-04-27 23:13:45.105353
REV_MOCK_ORDER_938,MOCK_ORDER_938,3,,,2026-04-27 23:13:45.105354,2026-04-27 23:13:45.105354
REV_MOCK_ORDER_939,MOCK_ORDER_939,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105355,2026-04-27 23:13:45.105356
REV_MOCK_ORDER_940,MOCK_ORDER_940,5,recomendo,recomendo,2026-04-27 23:13:45.105357,2026-04-27 23:13:45.105357
REV_MOCK_ORDER_941,MOCK_ORDER_941,5,excelente produto,excelente produto,2026-04-27 23:13:45.105358,2026-04-27 23:13:45.105359
REV_MOCK_ORDER_942,MOCK_ORDER_942,2,nao recebi,nao recebi,2026-04-27 23:13:45.105360,2026-04-27 23:13:45.105360
REV_MOCK_ORDER_943,MOCK_ORDER_943,5,otimo,otimo,2026-04-27 23:13:45.105362,2026-04-27 23:13:45.105362
REV_MOCK_ORDER_944,MOCK_ORDER_944,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105363,2026-04-27 23:13:45.105364
REV_MOCK_ORDER_945,MOCK_ORDER_945,4,excelente produto,excelente produto,2026-04-27 23:13:45.105365,2026-04-27 23:13:45.105365
REV_MOCK_ORDER_946,MOCK_ORDER_946,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.105366,2026-04-27 23:13:45.105367
REV_MOCK_ORDER_947,MOCK_ORDER_947,4,excelente produto,excelente produto,2026-04-27 23:13:45.105368,2026-04-27 23:13:45.105368
REV_MOCK_ORDER_948,MOCK_ORDER_948,4,recomendo,recomendo,2026-04-27 23:13:45.105369,2026-04-27 23:13:45.105370
REV_MOCK_ORDER_949,MOCK_ORDER_949,1,pessimo,pessimo,2026-04-27 23:13:45.105371,2026-04-27 23:13:45.105371
REV_MOCK_ORDER_950,MOCK_ORDER_950,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105372,2026-04-27 23:13:45.105373
REV_MOCK_ORDER_951,MOCK_ORDER_951,1,pessimo,pessimo,2026-04-27 23:13:45.105374,2026-04-27 23:13:45.105374
REV_MOCK_ORDER_952,MOCK_ORDER_952,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105375,2026-04-27 23:13:45.105376
REV_MOCK_ORDER_953,MOCK_ORDER_953,3,,,2026-04-27 23:13:45.105377,2026-04-27 23:13:45.105377
REV_MOCK_ORDER_954,MOCK_ORDER_954,5,excelente produto,excelente produto,2026-04-27 23:13:45.105379,2026-04-27 23:13:45.105379
REV_MOCK_ORDER_955,MOCK_ORDER_955,3,,,2026-04-27 23:13:45.105380,2026-04-27 23:13:45.105380
REV_MOCK_ORDER_956,MOCK_ORDER_956,5,excelente produto,excelente produto,2026-04-27 23:13:45.105381,2026-04-27 23:13:45.105382
REV_MOCK_ORDER_957,MOCK_ORDER_957,1,pessimo,pessimo,2026-04-27 23:13:45.105383,2026-04-27 23:13:45.105383
REV_MOCK_ORDER_958,MOCK_ORDER_958,3,,,2026-04-27 23:13:45.105384,2026-04-27 23:13:45.105385
REV_MOCK_ORDER_959,MOCK_ORDER_959,4,excelente produto,excelente produto,2026-04-27 23:13:45.105386,2026-04-27 23:13:45.105386
REV_MOCK_ORDER_960,MOCK_ORDER_960,4,excelente produto,excelente produto,2026-04-27 23:13:45.105387,2026-04-27 23:13:45.105388
REV_MOCK_ORDER_961,MOCK_ORDER_961,4,otimo,otimo,2026-04-27 23:13:45.105389,2026-04-27 23:13:45.105389
REV_MOCK_ORDER_962,MOCK_ORDER_962,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105390,2026-04-27 23:13:45.105391
REV_MOCK_ORDER_963,MOCK_ORDER_963,2,pessimo,pessimo,2026-04-27 23:13:45.105392,2026-04-27 23:13:45.105392
REV_MOCK_ORDER_964,MOCK_ORDER_964,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.105393,2026-04-27 23:13:45.105394
REV_MOCK_ORDER_965,MOCK_ORDER_965,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105395,2026-04-27 23:13:45.105395
REV_MOCK_ORDER_966,MOCK_ORDER_966,1,pessimo,pessimo,2026-04-27 23:13:45.105396,2026-04-27 23:13:45.105397
REV_MOCK_ORDER_967,MOCK_ORDER_967,3,,,2026-04-27 23:13:45.105398,2026-04-27 23:13:45.105398
REV_MOCK_ORDER_968,MOCK_ORDER_968,4,recomendo,recomendo,2026-04-27 23:13:45.105399,2026-04-27 23:13:45.105399
REV_MOCK_ORDER_969,MOCK_ORDER_969,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105401,2026-04-27 23:13:45.105401
REV_MOCK_ORDER_970,MOCK_ORDER_970,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105402,2026-04-27 23:13:45.105402
REV_MOCK_ORDER_971,MOCK_ORDER_971,2,pessimo,pessimo,2026-04-27 23:13:45.105404,2026-04-27 23:13:45.105405
REV_MOCK_ORDER_972,MOCK_ORDER_972,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.105406,2026-04-27 23:13:45.105406
REV_MOCK_ORDER_973,MOCK_ORDER_973,4,excelente produto,excelente produto,2026-04-27 23:13:45.105407,2026-04-27 23:13:45.105408
REV_MOCK_ORDER_974,MOCK_ORDER_974,1,pessimo,pessimo,2026-04-27 23:13:45.105410,2026-04-27 23:13:45.105410
REV_MOCK_ORDER_975,MOCK_ORDER_975,1,nao recebi,nao recebi,2026-04-27 23:13:45.105411,2026-04-27 23:13:45.105412
REV_MOCK_ORDER_976,MOCK_ORDER_976,3,,,2026-04-27 23:13:45.105413,2026-04-27 23:13:45.105413
REV_MOCK_ORDER_977,MOCK_ORDER_977,4,otimo,otimo,2026-04-27 23:13:45.105414,2026-04-27 23:13:45.105415
REV_MOCK_ORDER_978,MOCK_ORDER_978,3,,,2026-04-27 23:13:45.105415,2026-04-27 23:13:45.105416
